Company Name,Industry,perm_id
All Winner Technology Co Ltd,Software & IT Services,5042216353
Kepler Weber SA,Engineering & Construction Services,4295860205
Ciments du Maroc SA,Real Estate,4295884522
CNFC Overseas Fisheries Co Ltd,"Apparel, Accessories & Footwear",4295864026
Morepen Laboratories Ltd,Biotechnology & Pharmaceuticals,4295872885
Hi-Lex Corp,Industrial Machinery & Goods,4295876513
Nippon Aqua Co Ltd,Construction Materials,5000006418
Shizuki Electric Co Inc,Semiconductors,4295876650
InkTec Co Ltd,Chemicals,4295881405
Beijing Jingcheng Machinery Electric Co Ltd,Industrial Machinery & Goods,4295864554
SatrecInitiativeCo Ltd,Software & IT Services,4298017250
TP ICAP Finance PLC,Consumer Finance,4298007875
Velan Inc,Industrial Machinery & Goods,4295863079
Anji Technology Co Ltd,Solar Technology & Project Developers,5044026991
Guangdong LingXiao Pump Industry Co Ltd,Industrial Machinery & Goods,5000528346
Shenzhen Riland Industry Group Co Ltd,E-Commerce,5001181502
COFCO Sugar Holding Co Ltd,Agricultural Products,4295864008
SNT Holdings Co Ltd,Software & IT Services,4295881975
Hebei Jianxin Chemical Co Ltd,Chemicals,5000807031
Shang Gong Group Co Ltd,Industrial Machinery & Goods,4295863767
Luka Rijeka dd,Marine Transportation,4297227966
Nissin Shoji Co Ltd,Oil & Gas Refining & Marketing,4295877072
Sinoseal Holding Co Ltd,"Apparel, Accessories & Footwear",5041976531
Reach Subsea ASA,Marine Transportation,4295885351
APCB Inc,Hardware,4295892037
Changying Xinzhi Technology Co Ltd,Auto Parts,5000461392
Consus Real Estate AG,Real Estate,5064639449
Folli Follie SA,Electrical & Electronic Equipment,4295870490
Torigoe Co Ltd,Software & IT Services,4295876738
Sing Tao News Corporation Ltd,Professional & Commercial Services,4295871063
Stella Chemifa Corp,Chemicals,4295879074
Far East Orchard Ltd,Real Estate,4295887555
Japan Electronic Materials Corp,Semiconductors,4295879294
Guangdong Jialong Food Co Ltd,Processed Foods,5001190498
Aichi Tokei Denki Co Ltd,Electrical & Electronic Equipment,4295877700
Toli Corp,Building Products & Furnishings,4295878543
UPC Technology Corp,Chemicals,4295891519
Mirle Automation Corp,Software & IT Services,4295892637
Astrotech Corp,Aerospace & Defence,5060513290
Sensei Biotherapeutics Inc,Biotechnology & Pharmaceuticals,5079691095
Silla Co Ltd,"Meat, Poultry & Dairy",4295881214
Jiangsu Yabang Dyestuff Ltd,"Apparel, Accessories & Footwear",5000705862
Letong Chemical Co LTD,Chemicals,5000588707
HDC Hyundai Engineering Plastics Co Ltd,Chemicals,4295882651
Komercijalna Banka AD Skopje,Commercial Banks,4296877706
First Advantage Corp,Professional & Commercial Services,4295913874
VT Co Ltd,Software & IT Services,4295881335
MilDef Group AB,Aerospace & Defence,5079708240
Fushun Special Steel Co Ltd,Iron & Steel Producers,4295864950
GenoFocus Inc,Chemicals,5000032261
Caledonia Investments PLC,Asset Management & Custody Activities,4295893913
Alarko Holding AS,Engineering & Construction Services,4295893635
Nanjing Hanrui Cobalt Co Ltd,Metals & Mining,5000549008
Pulmuone Co Ltd,Processed Foods,4295881654
SNT Dynamics Co Ltd,Hardware,4295881294
PPD Inc,Biotechnology & Pharmaceuticals,5071172659
CVS Bay Area Inc,Food Retailers & Distributors,4295878987
Obic Business Consultants Co Ltd,Software & IT Services,4295880018
SK-Electronics Co Ltd,Semiconductors,4295877518
Taier Heavy Industry Co Ltd,Industrial Machinery & Goods,5000626589
Zhuzhou Times New Material Technology Co Ltd,Chemicals,4295863662
Shinto Paint Co Ltd,Chemicals,4295877952
Mercuries Life Insurance Co Ltd,Insurance,4295984748
Fuan Pharmaceutical Group Co Ltd,Biotechnology & Pharmaceuticals,5001217525
TA-I Technology Co Ltd,Electrical & Electronic Equipment,4295891655
Ringmetall SE,Industrial Machinery & Goods,4295870191
HizeAero Co Ltd,Aerospace & Defence,5001145303
Bichamp Cutting Technology Hunan Co Ltd,Industrial Machinery & Goods,5000509274
Imasen Electric Industrial Co Ltd,Electrical & Electronic Equipment,4295879282
Aluko Co Ltd,Building Products & Furnishings,4295880971
Nitta Gelatin India Ltd,Chemicals,4295872372
SIFCO Industries Inc,Processed Foods,4295904917
Zhejiang Wanma Co Ltd,Electrical & Electronic Equipment,5000030759
SINA Corp,Industrial Machinery & Goods,4295865044
Syzygy AG,Advertising & Marketing,4295869634
Chen Ke Ming Food Manufacturing Co Ltd,Processed Foods,5000545537
SK Kaken Co Ltd,Chemicals,4295880029
Makers Laboratories Ltd,Biotechnology & Pharmaceuticals,4296410632
Korea Petro Chemical Ind Co Ltd,Chemicals,4295882290
Shanghai Daimay Automotive Interior Co Ltd,Auto Parts,4298153706
Tel-Instrument Electronics Corp,Hardware,4295915115
Duk San Neolux Co Ltd,Chemicals,5044505587
Ginwa Enterprise Group Inc,Biotechnology & Pharmaceuticals,4295864564
Agarwal Industrial Corporation Ltd,"Apparel, Accessories & Footwear",4296935677
Ngl Fine Chem Ltd,Chemicals,4296965192
Tianjin Lisheng Pharmaceutical Co Ltd,Biotechnology & Pharmaceuticals,5000438501
Shandong Dawn Polymer Co Ltd,Commercial Banks,5000556035
River Eletec Corp,Electrical & Electronic Equipment,4295880714
Exprivia SpA,Software & IT Services,4295875770
Jilin Jian Yisheng Pharmaceutical Co Ltd,Biotechnology & Pharmaceuticals,5000518228
Canny Elevator Co Ltd,Electrical & Electronic Equipment,5000469099
Morozoff Ltd,Processed Foods,4295878691
i3system Inc,Hardware,5001031122
Kunming Longjin Pharmaceutical Co Ltd,Biotechnology & Pharmaceuticals,5000544050
Yamato International Inc,"Apparel, Accessories & Footwear",4295878536
Iwatsu Electric Co Ltd,Hardware,4295877560
Ise Chemicals Corp,Chemicals,4295876301
Shenzhen Gas Corp Ltd,Gas Utilities & Distributors,5000594293
Myungmoon Pharm Co Ltd,Biotechnology & Pharmaceuticals,4298052330
Broadwind Inc,Software & IT Services,4295910031
Calin Technology Co Ltd,Hardware,5001431111
Togami Electric Mfg Co Ltd,Electric Utilities & Power Generators,4295878157
Paru Co Ltd,Solar Technology & Project Developers,4295882414
Titan Kogyo Ltd,Chemicals,4295876393
Teikoku Electric Mfg. Co Ltd,Electrical & Electronic Equipment,4295878799
Gourmet Master Co Ltd,Processed Foods,5000775503
D&O Home Collection Group Co Ltd,Building Products & Furnishings,5037360747
JDC Corp,Engineering & Construction Services,4295880666
Oil Terminal SA,Oil & Gas Midstream,4296393206
Yotai Refractories Co Ltd,Construction Materials,4295876781
Grand Pharmaceutical Group Ltd,Biotechnology & Pharmaceuticals,4295871045
Paraca Inc,Professional & Commercial Services,4295876999
Natori Co Ltd,Processed Foods,4295879137
PBG SA w restrukturyzacji w likwidacji,Engineering & Construction Services,4295886648
Italia Independent Group SpA,Multiline and Specialty Retailers & Distributors,5040054572
Shanghai Junshi Biosciences Co Ltd,Biotechnology & Pharmaceuticals,5044196366
Nantong Acetic Acid Chemical Co Ltd,Chemicals,4298153443
Rave Restaurant Group Inc,Restaurants,5035932655
Cronos Group Inc (Pre-Reincorporated),Biotechnology & Pharmaceuticals,5042371388
Aotecar New Energy Technology Co Ltd,"Apparel, Accessories & Footwear",4298008763
ORG Technology Co Ltd,Containers & Packaging,5000559008
Guangdong Jinming Machinery Co Ltd,Industrial Machinery & Goods,5036177228
KBI Metal Co Ltd,Auto Parts,4295882217
S-Energy Co Ltd,Solar Technology & Project Developers,4298008953
Sichuan Kexin Mechanical and Electrical Equipment Co Ltd,Electrical & Electronic Equipment,5000524520
People & Technology Inc,Industrial Machinery & Goods,5034834953
Triangle Tyre Co Ltd,Auto Parts,4298153015
Nanjing Inform Storage Equipment Group Co Ltd,Industrial Machinery & Goods,5000563973
Atomix Co Ltd,Chemicals,4295879566
Schlatter Industries AG,Industrial Machinery & Goods,4295890537
Brogent Technologies Inc,Software & IT Services,5036847352
Taiyuan Heavy Industry Co Ltd,Industrial Machinery & Goods,4295864256
Nanxing Machinery Co Ltd,Industrial Machinery & Goods,5000565009
Longjian Road & Bridge Co Ltd,Engineering & Construction Services,4295865608
Taiko Pharmaceutical Co Ltd,Biotechnology & Pharmaceuticals,4297469734
Taboola.com Ltd,Internet Media & Services,4298108559
Ley Choon Group Holdings Ltd,Engineering & Construction Services,4295887982
Sheng Yu Steel Co Ltd,Iron & Steel Producers,4295891660
Solteq Oyj,Software & IT Services,4295866510
Jiangsu LiXing General Steel Ball Co Ltd,Auto Parts,4298345183
Chia Chang Co Ltd,Industrial Machinery & Goods,5000725010
Tanac Automation Co Ltd,Industrial Machinery & Goods,5041978027
Jouder Precision Industry Kunshan Co Ltd,Industrial Machinery & Goods,5041758797
FDK Corp,Electrical & Electronic Equipment,4295878702
BioInvent International AB,Biotechnology & Pharmaceuticals,4295889923
Chengdu Leejun Industrial Co Ltd,Industrial Machinery & Goods,5000551953
China Chemical & Pharmaceutical Co Ltd,Biotechnology & Pharmaceuticals,4295891334
Haycarb PLC,Chemicals,4295889698
Nanjing Canatal Data-Centre Environmental Tech Co Ltd,Industrial Machinery & Goods,5051775657
Century Plyboards (India) Ltd,Iron & Steel Producers,4295873098
Mirai Industry Co Ltd,Electrical & Electronic Equipment,4295876841
G Shank Enterprise Co Ltd,Industrial Machinery & Goods,4295891762
PDG Realty SA Empreendimentos e Participacoes,Real Estate,4295860292
Nanjing Baose Co Ltd,Industrial Machinery & Goods,5000570676
Chengdu Galaxy Magnets Co Ltd,Electrical & Electronic Equipment,5000543864
Henan Huaying Agricultural Development Co Ltd,"Meat, Poultry & Dairy",5000591412
Guangdong Chaohua Technology Co Ltd,Hardware,5000090358
Guangzhou KDT Machinery Co Ltd,Industrial Machinery & Goods,5043467039
Hunan Hansen Pharmaceutical Co Ltd,Biotechnology & Pharmaceuticals,5000545423
Shandong Mining Machinery Group Co Ltd,Industrial Machinery & Goods,4298029735
SMT Scharf AG,Industrial Machinery & Goods,4295870023
Caswell Inc,Hardware,5000069968
Sumiken Mitsui Road Co Ltd,Engineering & Construction Services,4295877126
Fulham Shore PLC,Consumer Finance,5038069126
IS Dongseo Co Ltd,Engineering & Construction Services,4295882134
Hankyu Hanshin REIT Inc,Real Estate,4295880808
Net263 Ltd,Software & IT Services,4298154571
Yurtec Corp,Engineering & Construction Services,4295878024
Hoshi Iryo-Sanki Co Ltd,Medical Equipment & Supplies,4295879962
Gujarat Narmada Valley Fertilizers & Chemicals Ltd,Chemicals,4295873154
Freund Corp,Industrial Machinery & Goods,4295879666
Apollo Healthcare Corp,Household & Personal Products,5046279668
LB Semicon Co Ltd,Semiconductors,4298507343
Nichiden Corp,Industrial Machinery & Goods,4295879147
Quanta Storage Inc,Hardware,4295891003
Nippon Tungsten Co Ltd,Industrial Machinery & Goods,4295876534
Jiangxi Haiyuan Composites Technology Co Ltd,Agricultural Products,4298108549
Apcotex Industries Ltd,Chemicals,4295872741
Osaka Steel Co Ltd,Iron & Steel Producers,4295877041
Ohsho Food Service Corp,Restaurants,4295877042
Huvitz Co Ltd,Medical Equipment & Supplies,4295881844
Sumitomo Warehouse Co Ltd,Air Freight & Logistics,4295877969
Xilong Scientific Co Ltd,Chemicals,5000570476
Vedan International Holdings Ltd,Processed Foods,4295870830
AGTech Holdings Ltd,Software & IT Services,4295864131
Shihlin Electric & Engineering Corp,Electrical & Electronic Equipment,4295891077
Zhejiang Tiantie Industry Co Ltd,Industrial Machinery & Goods,5000576477
Prodia Widyahusada Tbk PT,Health Care Delivery,5051787651
Longwell Co,Electrical & Electronic Equipment,4295892539
Alpha Teknova Inc,Biotechnology & Pharmaceuticals,5002454841
Sichuan Chengfei Integration Technology Corp Ltd,Hardware,4295863891
Ashimori Industry Co Ltd,Auto Parts,4295877730
Shenzhen Jasic Technology Co Ltd,Industrial Machinery & Goods,5000705925
Henan Qingshuiyuan Technology Co Ltd,Iron & Steel Producers,5000528157
Siward Crystal Technology Co Ltd,Electrical & Electronic Equipment,4295891659
Vow ASA,Electrical & Electronic Equipment,5040197531
Pierrel SpA,Biotechnology & Pharmaceuticals,4295875554
VS International Group Ltd,Industrial Machinery & Goods,4295871464
Fidea Holdings Co Ltd,Commercial Banks,5000088603
Polylink Polymers (India) Ltd,Chemicals,4296134509
Phihong Technology Co Ltd,Electrical & Electronic Equipment,4295891638
Lucky Film Co Ltd,Media & Entertainment,4295865299
20 Microns Ltd,Metals & Mining,4298062019
F & M Bank Corp,Commercial Banks,4295913366
Xinjiang International Industry Co Ltd,Coal Operations,4295865308
Kitakei Co Ltd,Multiline and Specialty Retailers & Distributors,4295876363
NK Co Ltd,Software & IT Services,4298008966
Toell Co Ltd,Gas Utilities & Distributors,4295880292
Changhong Huayi Compressor Co Ltd,Appliance Manufacturing,4295865234
Pixelplus Co Ltd,Semiconductors,4295882375
Jetbest Corp,Chemicals,5000621350
Asia Poly Holdings Bhd,Chemicals,4295883551
Jiajia Food Group Co Ltd,Processed Foods,5036847309
Zhejiang Runtu Co Ltd,Chemicals,4298151059
Nichiwa Sangyo Co Ltd,Agricultural Products,4295876504
Vista Land and Lifescapes Inc,Real Estate,4295886173
Ryoyo Electro Corp,Semiconductors,4295876131
Nomura Micro Science Co Ltd,Industrial Machinery & Goods,4295880213
S Polytech Co Ltd,Industrial Machinery & Goods,4295881959
Bomin Electronics Co Ltd,Hardware,5036757644
Guangzhou Haozhi Industrial Co Ltd,Industrial Machinery & Goods,5037476225
Boubyan Petrochemical Company KSCP,Chemicals,4295882850
Shandong Oriental Ocean Sci-Tech Co Ltd,Processed Foods,4295864831
Totetsu Kogyo Co Ltd,Engineering & Construction Services,4295878576
Morishita Jintan Co Ltd,Biotechnology & Pharmaceuticals,4295876483
Intu Properties PLC,Real Estate,4295894337
KEB Hana Bank,Commercial Banks,4295882085
HeadHunter Group PLC,Professional & Commercial Services,5063303102
Hammond Power Solutions Inc,Electrical & Electronic Equipment,4295862999
Ample Electronic Technology Co Ltd,Semiconductors,5046307688
Jin Tong Ling Technology Group Co Ltd,Hardware,5000565847
DaebongLS Co Ltd,Biotechnology & Pharmaceuticals,4295881618
SNT Corp,Auto Parts,4295876643
Macauto Industrial Co Ltd,Building Products & Furnishings,4295891006
Takagi Seiko Corp,Industrial Machinery & Goods,4295880419
Hudson Ltd,Multiline and Specialty Retailers & Distributors,5059041162
China Animal Husbandry Industry Co Ltd,Biotechnology & Pharmaceuticals,4295865433
Morio Denki Co Ltd,Electrical & Electronic Equipment,4295876481
Bunka Shutter Co Ltd,Building Products & Furnishings,4295877690
Newmax Technology Co Ltd,Hardware,4298052347
China Starch Holdings Ltd,Agricultural Products,4295871993
Kangyue Technology Co Ltd,Auto Parts,5000539075
Baioo Family Interactive Ltd,Software & IT Services,5042218754
Ueki Corp,Home Builders,4295878867
NMB Bank PLC,Commercial Banks,4298064841
Jiangsu Nata Opto-Electronic Material Co Ltd,Chemicals,4298534566
Hefei Metalforming Intelligent Manufacturing Co Ltd,Industrial Machinery & Goods,5000511119
Era Co Ltd,Software & IT Services,5035433753
Tus Pharmaceutical Group Co Ltd,Biotechnology & Pharmaceuticals,4295865337
AVIC Heavy Machinery Co Ltd,Industrial Machinery & Goods,4295864567
Turvo International Co Ltd,Electrical & Electronic Equipment,5001194440
Qualtrics International Inc,Software & IT Services,5060652786
Quadpack Industries SA,Electrical & Electronic Equipment,5044804523
United-Guardian Inc,Real Estate,4295903267
Parrot SA,Hardware,4295868157
Haesung Optics Co Ltd,Hardware,5000066612
ZYNP Corp,Auto Parts,5000768653
Hubei Yihua Chemical Industry Co Ltd,Chemicals,4295863837
Yangzhou Yangjie Electronic Technology Co Ltd,Semiconductors,5000799590
Atlantic China Welding Consumables Inc,Industrial Machinery & Goods,4295865525
Voltabox AG,Electrical & Electronic Equipment,5057825063
ImmuCell Corp,Industrial Machinery & Goods,4295913751
DARI Couspate SA,Electrical & Electronic Equipment,4296259444
Tai-Tech Advanced Electronics Co Ltd,Electrical & Electronic Equipment,5033562851
VEEM Ltd,Industrial Machinery & Goods,5042269226
Blue Owl Capital Corp,Asset Management & Custody Activities,5046729597
Takatori Corp,Semiconductors,4295880098
Seri Industrial SpA,Electric Utilities & Power Generators,4295875617
T.RAD Co Ltd,Software & IT Services,4295878555
Guangdong Zhongnan Iron & Steel Co Ltd,Iron & Steel Producers,4295864521
WCT Holdings Bhd,Engineering & Construction Services,5001438314
Medience Co Ltd,Software & IT Services,4295881902
Soken Chemical & Engineering Co Ltd,Chemicals,4295876016
Samyoung Electronics Co Ltd,Hardware,4295881178
Cube System Inc,Software & IT Services,4295877159
Titan Pharmaceuticals Inc,Biotechnology & Pharmaceuticals,4295905095
Shawbrook Group PLC,Alcoholic Beverages,5039586530
Olema Pharmaceuticals Inc,Biotechnology & Pharmaceuticals,5035547611
Future Consumer Ltd,Food Retailers & Distributors,5000388397
Hangzhou Zhongya Machinery Co Ltd,Industrial Machinery & Goods,5000534659
Inner Mongolia Furui Medical Science Co Ltd,Biotechnology & Pharmaceuticals,5000617745
Yamami Co,Processed Foods,5050914941
Original Engineering Consultants Co Ltd,Waste Management,4295878628
Pacific Shuanglin Bio-pharmacy Co Ltd,Biotechnology & Pharmaceuticals,4295863610
Jiangxi Hengda Hi-Tech Co Ltd,Chemicals,5000569839
Nippon Seiro Co Ltd,Oil & Gas Refining & Marketing,4295876547
Infinity Development Holdings Company Ltd,Engineering & Construction Services,5000806251
Fidus Investment Corp,Asset Management & Custody Activities,5019416520
