company_name,perm_id,ticker_code,industry,
Koryojyuhan Co Ltd,5039673999,3495,Real Estate Services,
Master Trust Ltd,4295873349,MSTT,Investment Banking & Brokerage,
Paxys Inc,4295886266,PAX,Software & IT Services,
Delecta Ltd,4295857496,DLC,Multiline and Specialty Retailers & Distributors,
Onatel SA,5000604649,ONTBF,Telecommunication Services,
Pasupati Acrylon Ltd,4295872516,PSA,Apparel, Accessories & Footwear,
Inter Rock Minerals Inc,4296098435,IRO,Metals & Mining,
IT City PCL,4295893409,IT,Multiline and Specialty Retailers & Distributors,
OriginClear Inc,4298008889,OCLN,Industrial Machinery & Goods,
Office Equipment PLC,4295941102,OFEQ,Industrial Machinery & Goods,
Olympia Financial Group Inc,4296426538,OLY,Asset Management & Custody Activities,
Daisho Microline Holdings Ltd,4295871794,567,Hardware,
INVL Baltic Farmland AB,5042234441,INL1L,Real Estate,
Pioneer Investcorp Ltd,5000049728,PNL,Investment Banking & Brokerage,
Indigo Paints Ltd,5051788296,INDIGOPN,Chemicals,
Tongkah Harbour PCL,4295892824,TGKFY,Metals & Mining,
Jason Industries Inc,5040049025,JASN,Industrial Machinery & Goods,
Nordea Bank AB,5000062056,NDA,Commercial Banks,
Saiham Cotton Mills Ltd,5037635721,SCML,Apparel, Accessories & Footwear,
Red Trail Energy LLC,4297678852,REGX,Biofuels,
News Network Corp PCL,4295893134,NEWS,Software & IT Services,
Swan General Ltd,4295941233,SWAN,Insurance,
Heeros Oyj,4297866031,HEEROS,Software & IT Services,
Ambee Pharmaceuticals Ltd,5000013344,AMBEEP,Biotechnology & Pharmaceuticals,
Maggie Beer Holdings Ltd,4295856479,MBH,Processed Foods,
Softline AG,5034846155,SFDJ,Software & IT Services,
Nanotech Security Corp,5041022935,NTS,Electrical & Electronic Equipment,
Mlabs Systems Bhd,4295884155,MLAB,Hardware,
Family Inc,4295879663,8298,Multiline and Specialty Retailers & Distributors,
Cambridge Technology Enterprises Ltd,4295872750,CTECH,Software & IT Services,
DIGJAM Ltd,4295873188,DGJM,Apparel, Accessories & Footwear,
Shihlin Paper Corp,4295891075,1903,Pulp & Paper Products,
Gold&S Co Ltd,4295882454,AUMB,Metals & Mining,
BEH-Property Co Ltd,4295864791,600791,Real Estate,
ZIM Integrated Shipping Services Ltd,4296642355,ZIM,Marine Transportation,
SK Materials Co Ltd,4295882148,036490,Chemicals,
Mesa Royalty Trust,4295904518,MTR,Oil & Gas - Refining & Marketing,
Anyuan Coal Industry Group Co Ltd,4295864855,600397,Coal Operations,
AppAsia Bhd,4295883666,APP,Software & IT Services,
Votum SA,5001207108,VOT,Professional & Commercial Services,
DiDi Global Inc,5047104964,DIDI,Internet Media & Services,
Mahkota Group Tbk PT,5001088290,MGRO,Agricultural Products,
Vereinigte Filzfabriken AG,4295868733,VFF,Apparel, Accessories & Footwear,
Changsha Broad Homes Industrial Group Co Ltd,5059999233,2163,Hardware,
Powersoft SpA,5039584149,PWS,Hardware,
Seouleaguer Co Ltd,4295882408,043710,Hardware,
Iren SpA,4295875719,IRE,Electric Utilities & Power Generators,
Aplab Ltd,4295873082,APEL,Industrial Machinery & Goods,
RKEC Projects Ltd,5052544741,RKEC,Engineering & Construction Services,
Suncity Synthetics Ltd,4296877658,SNCT,Apparel, Accessories & Footwear,
Valeo Pharma Inc,4297898481,VPH,Biotechnology & Pharmaceuticals,
Linde Bangladesh Ltd,4295940812,LINDEBD,Chemicals,
Full Speed Inc,4295876086,2159,Advertising & Marketing,
AFC Group Holdings Ltd,4295885022,AFC,Asset Management & Custody Activities,
Morarjee Textiles Ltd,4295872253,MTEX,Apparel, Accessories & Footwear,
BTM Resources Bhd,4295883711,BTM,Forestry Management,
Whitemud Resources Inc,4296200059,WMK/H,Metals & Mining,
Cebu Holdings Inc,4295886254,CHI,Real Estate,
Azplanning Co Ltd,5044652505,3490,Real Estate,
Stylecraft Ltd,4295917154,STYLEC,Apparel, Accessories & Footwear,
AsiaPhos Ltd,5040245515,APHOS,Metals & Mining,
Gansu Gangtai Holding Group Co Ltd,4295864668,600687,Iron & Steel Producers,
Ginger Beef Corp,4296396302,GB,Restaurants,
CounterPath Corp,4295899440,CPAH,Software & IT Services,
Concrete Leveling Systems Inc,4297857155,CLEV,Industrial Machinery & Goods,
OTP Banka Slovensko as,4295888248,IRB,Commercial Banks,
Minera IRL Ltd,4295893822,MIRL,Metals & Mining,
Energy Action Ltd,5035932624,EAX,Software & IT Services,
TalkPool AG,4298323884,TALK,Telecommunication Services,
United Bus Service Ltd,5000058444,UBS,Road Transportation,
Adm Energy PLC,4295896429,ADME,Oil & Gas - Exploration & Production,
TL Natural Gas Holdings Ltd,5056439259,8536,Gas Utilities & Distributors,
Grom Social Enterprises Inc,5049096204,GRMM,Media & Entertainment,
First Habib Modaraba,4295885831,FHAM,Consumer Finance,
Real Estate 11 JSC,5001439173,D11,Real Estate,
Blue Hat Interactive Entertainment Technology,5067170712,BHAT,Software & IT Services,
B Gaon Holdings Ltd,4297248836,GAON,Iron & Steel Producers,
Phoenix International Ltd,4295873865,PHI,Apparel, Accessories & Footwear,
Abelco Investment Group AB,5001207889,ABIG,Industrial Machinery & Goods,
Oregon Bancorp Inc,4296410554,ORBN,Commercial Banks,
Cetis dd,4295888341,CETG,Professional & Commercial Services,
Mobivity Holdings Corp,4298096298,MFON,Advertising & Marketing,
Symphony Communication PCL,5000781834,SYMC,Telecommunication Services,
Strategic Investments A/S,4295866021,STRINV,Electrical & Electronic Equipment,
Truck-One Co Ltd,4295875931,3047,Multiline and Specialty Retailers & Distributors,
KIFS Financial Services Ltd,5039731921,KIFS,Investment Banking & Brokerage,
Spinnova Oyj,5045517671,SPINN,Apparel, Accessories & Footwear,
Buhler Industries Inc,4295860380,BUI,Industrial Machinery & Goods,
FlexShopper Inc,4295902622,FPAY,Commercial Banks,
Bhanderi Infracon Ltd,5042384220,BHAI,Real Estate,
Thaivivat Insurance PCL,4295892952,TVI,Insurance,
Asian American Medical Group Ltd,4295858522,AJJ,Health Care Delivery,
Wilmington Capital Management Inc,4295861814,WCM/A,Oil & Gas - Exploration & Production,
Heriot Reit Ltd,5056441280,HET,Real Estate,
Arnold Holdings Ltd,5017272296,AHL,Consumer Finance,
Sil Investments Ltd,4295873020,SIIN,Asset Management & Custody Activities,
Swisstek (Ceylon) PLC,4295889764,PARQ,Metals & Mining,
Federal International Holdings Bhd,4295883744,FIHB,Professional & Commercial Services,
Fastned BV,5051398030,FAST,Electric Utilities & Power Generators,
Choil Aluminum Co Ltd,4295880911,018470,Metals & Mining,
Solution Dynamics Ltd,4295885036,SDL,Software & IT Services,
Printnet Inc,5042266701,7805,Professional & Commercial Services,
Bragg Gaming Group Inc,4296238334,BRAG,Software & IT Services,
Quantum Health Group Ltd,4295858288,QTM,Health Care Distributors,
Ahmad Hassan Textile Mills Ltd,4296858959,AHTM,Apparel, Accessories & Footwear,
Rainbow Foundations Ltd,4295873882,RHRI,Real Estate,
NFC PCL,4295893219,NFC,Chemicals,
Banvida SA,4295863539,BANVI,Professional & Commercial Services,
Bergenbio ASA,5035526218,BGBIO,Biotechnology & Pharmaceuticals,
Blueharbor Bank,4297873505,BLHK,Commercial Banks,
Banco do Nordeste do Brasil SA,4295859869,BNBR3,Commercial Banks,
RBR Group Ltd,4295858212,RBR,Metals & Mining,
Alterra Ltd,4298008678,1AG,Agricultural Products,
Suqian Unitech Corp Ltd,5072811175,603065,Chemicals,
Vycor Medical Inc,4297909091,VYCO,Medical Equipment & Supplies,
Shandong Longlive Bio-Technology Co Ltd,4298347982,002604,Chemicals,
Rakuten Bank Ltd,5000734460,5838,Commercial Banks,
Iteknik Holding Corp,4295899288,ITKH,Asset Management & Custody Activities,
Hi Investment & Securities Co Ltd,4298094733,030010,Investment Banking & Brokerage,
Casio Computer Co Ltd,4295880495,6952,Hardware,
Silvercode Investments SOCIMI SA,5050997448,YSCI,Real Estate,
Westbridge Energy Corp,4296116242,WEB/H,Oil & Gas - Exploration & Production,
Mooreast Holdings Ltd,5081466714,MOOR,Engineering & Construction Services,
Lakhotia Polyesters (India) Ltd,5038040780,LPIL,Apparel, Accessories & Footwear,
Saigon Fishing Net JSC,4297707625,SFN,Apparel, Accessories & Footwear,
Bangyan Technology Co Ltd,5074838462,688132,Hardware,
Hangzhou Gisway Information Technology Co Ltd,5051392319,301390,Engineering & Construction Services,
Pansari Developers Ltd,5052132745,PNDL,Real Estate,
GCA Corp,4295878951,2174,Investment Banking & Brokerage,
Wave Entertainment PCL,4295893210,WAVE,Media & Entertainment,
TCM Biosciences Inc,5046656816,228180,Health Care Delivery,
Rision Ltd,4295857302,RNL,Internet Media & Services,
Kwong Lung Enterprise Co Ltd,4295891716,8916,Apparel, Accessories & Footwear,
Bifire SpA,5082522718,FIRE,Building Products & Furnishings,
Science Environmental Protection Co Ltd,5066543179,688480,Professional & Commercial Services,
Instabank ASA,5052135491,INSTA,Commercial Banks,
Creas F&C Co Ltd,5000611778,110790,Apparel, Accessories & Footwear,
Shenzhen Jove Enterprise Ltd,5000532626,300814,Electrical & Electronic Equipment,
Avrasya Petrol ve Turistik Tesisler Yatirimlar AS,4297707986,AVTUR,Hotels & Lodging,
Nexj Systems Inc,5000729114,NXJ,Software & IT Services,
Movinn A/S,5080040702,MOVINN,Real Estate Services,
Kwality Ltd,4295874124,KWALITY,Meat, Poultry & Dairy,
Pha Le Plastics Manufacturing and Technology JSC,5057761959,PLP,Chemicals,
Luharuka Media & Infra Ltd,4297653473,LMIL,Real Estate,
First Capital Bank,5000024354,FCAZW,Commercial Banks,
Vsolar Group Bhd,4295884226,VSOL,Software & IT Services,
Vivo Energy Cote d'Ivoire SA,5000036695,SHEC,Oil & Gas - Refining & Marketing,
Cullen Resources Ltd,4295857711,CUL,Metals & Mining,
Sunny Win Light Ray Nano Technology Co Ltd,5046056614,1819,Construction Materials,
Pantaflix AG,5057763228,PAL,Media & Entertainment,
Vitalhub Corp,5045851450,VHI,Software & IT Services,
Cohen & Steers Ltd Duration Preferred & Income Fund Inc,5037452514,COHN,Investment Banking & Brokerage,
Applied DNA Sciences Inc,4295955772,APDN,Biotechnology & Pharmaceuticals,
Moil Ltd,4296817165,MOIL,Metals & Mining,
SEC Carbon Ltd,4295876629,5304,Chemicals,
Emperor Entertainment Hotel Ltd,4295871333,296,Casinos & Gaming,
Safestyle UK PLC,5040702722,SFE,Building Products & Furnishings,
Gelsenwasser AG,4295868943,WWG,Gas Utilities & Distributors,
Jinxi Axle Co Ltd,4295864925,600495,Auto Parts,
New Japan Chemical Co Ltd,4295878121,4406,Chemicals,
Airesis SA,4295890580,AIRE,Toys & Sporting Goods,
Hoa Phat Group JSC,4297921171,HPG,Iron & Steel Producers,
Yasuhara Chemical Co Ltd,4295876945,4957,Chemicals,
Guizhou Space Appliance Co Ltd,4295864582,002025,Electrical & Electronic Equipment,
Empresas Aquachile SA,4297623872,AQUACHIL,Meat, Poultry & Dairy,
Befar Group Co Ltd,5000431966,601678,Chemicals,
Grameenphone Ltd,4297856519,GRAM,Telecommunication Services,
Kaimei Electronic Corp,4295892039,5317,Semiconductors,
Taimide Tech Inc,4298499891,3645,Chemicals,
Sunflower Pharmaceutical Group Co Ltd,5037355566,002737,Biotechnology & Pharmaceuticals,
Neodecortech SpA,4298233538,NDT,Building Products & Furnishings,
Formosan Rubber Group Inc,4295891234,2107,Real Estate Services,
Tervita Corp,5064658528,TEV,Waste Management,
Soft99 Corp,4295876826,4464,Household & Personal Products,
Sebang Co Ltd,4295880993,004360,Marine Transportation,
Shenzhen Everwin Precision Technology Co Ltd,5000032410,300115,Hardware,
Texwinca Holdings Ltd,4295871144,321,Apparel, Accessories & Footwear,
Kamada Ltd,4298014964,KMDA,Biotechnology & Pharmaceuticals,
Lanzhou Foci Pharmaceutical Co Ltd,5000567710,002644,Biotechnology & Pharmaceuticals,
Kyung-In Synthetic Corp,4295882145,012610,Chemicals,
Dezhan HealthCare Co Ltd,4295863762,000813,Apparel, Accessories & Footwear,
Zix Corp,4295915489,VUZI,Electrical & Electronic Equipment,
Thungela Resources Ltd,5080038749,TGA,Coal Operations,
Warabeya Nichiyo Holdings Co Ltd,4295879023,2918,Processed Foods,
Fujikura Kasei Co Ltd,4295876238,4620,Chemicals,
Dialog Axiata PLC,4295889745,DIAL,Telecommunication Services,
Tokyo Kiraboshi Financial Group Inc,5042943853,7173,Commercial Banks,
Soltec Power Holdings SA,5073086312,SOL,Solar Technology & Project Developers,
Samrat Pharmachem Ltd,4296126249,SMPM,Chemicals,
Hanjin Kal,5040198854,180640,Airlines,
Cosco Capital Inc,4295886138,COSCO,Real Estate,
Beiqi Foton Motor Co Ltd,4295863605,600166,Industrial Machinery & Goods,
Kimuratan Corp,4295878733,8107,Apparel, Accessories & Footwear,
Minmetals Capital Co Ltd,4295863855,600390,Chemicals,
Maruo Calcium Co Ltd,4295876430,4102,Chemicals,
Camanchaca SA,5000907053,CAMANCHA,Meat, Poultry & Dairy,
Techno Medica Co Ltd,4295878749,6678,Medical Equipment & Supplies,
Shinwha Intertek Corp,4295882163,056700,Electrical & Electronic Equipment,
Hui Xian Real Estate Investment Trust,5034761534,87001,Real Estate,
Get Nice Holdings Ltd,4295871498,64,Investment Banking & Brokerage,
Rion Co Ltd,4295879216,6823,Medical Equipment & Supplies,
Burelle SA,4295867505,BUR,Industrial Machinery & Goods,
SIIC Environment Holdings Ltd,4295888190,SIIC,Water Utilities & Services,
Zhejiang Shuanghuan Driveline Co Ltd,5000514223,002472,Auto Parts,
Leong Hup International Bhd,5044341569,LHIB,Meat, Poultry & Dairy,
Pontex Polyblend Co Ltd,4295892015,8935,Chemicals,
Jiangyin Haida Rubber and Plastic Co Ltd,5000701680,300320,Chemicals,
Sirtec International Co Ltd,4295892266,5356,Hardware,
Rasa Industries Ltd,4295877884,4022,Chemicals,
Nuvotec Co Ltd,4295881103,060260,Construction Materials,
Tokai Holdings Corp,5016832514,3167,Oil & Gas - Refining & Marketing,
Vaso Corp,4295915323,VASO,Medical Equipment & Supplies,
Sichuan Road & Bridge Group Co Ltd,4295864289,600039,Engineering & Construction Services,
Korea Electric Terminal Co Ltd,4295882289,025540,Electrical & Electronic Equipment,
Grupo Hotelero Santa Fe SAB de CV,5037431298,HOTEL*,Hotels & Lodging,
Kunshan Kinglai Hygienic Materials Co Ltd,5000549613,300260,Building Products & Furnishings,
Jiujiuwang Food International Ltd,5069397970,1927,Processed Foods,
International Brokerage & Financial Markets Company Plc,4297270994,IBFM,Investment Banking & Brokerage,
SBN Holdings Ltd,5040703482,SNO,Real Estate,
Track & Field Co SA,5073620981,6465,Hardware,
Konared Corp,5035702973,KRED,Non-Alcoholic Beverages,
Wonbang Tech Co Ltd,5039668601,053080,Industrial Machinery & Goods,
Fositek Corp,5035302568,6805,Hardware,
Frederick County Bancorp Inc,4295907350,FCBI,Commercial Banks,
CM Hospitalar SA,5040946791,VVEO3,Health Care Distributors,
Alchemia SA,4295886692,ALC,Iron & Steel Producers,
Sunter Lakeside Hotel Tbk PT,5080041486,SNLK,Hotels & Lodging,
Doright Co Ltd,5073352782,300950,Industrial Machinery & Goods,
Nu Tek India Ltd,4298061679,NTKL,Software & IT Services,
MSB Financial Corp,4295916185,MSBF,Commercial Banks,
Usmania Glass Sheet Factory Ltd,4295917833,USMANI,Building Products & Furnishings,
Wee-Cig International Corp,4295973928,WCIG,Tobacco,
Capital Oil PLC,4295986264,CAPOIL,Oil & Gas - Refining & Marketing,
Crownia Holdings Ltd,5041063996,CNH,Iron & Steel Producers,
Alpine Electronics Inc,4295876093,3814,Auto Parts,
Suryoday Small Finance Bank Ltd,5001432076,SURYODAY,Commercial Banks,
Polyrocks Chemical Co Ltd,5051782491,688669,Chemicals,
Astron Connect Inc,5057859150,AST,Advertising & Marketing,
Jian Epayment Systems Ltd,4295871442,8165,Software & IT Services,
Helix Resources Ltd,4295857826,HLX,Metals & Mining,
KSK Energy Ventures Ltd,4298052312,KSK,Electric Utilities & Power Generators,
Gujarat Foils Ltd,4297724204,GJF,Containers & Packaging,
BioAmber Inc,5000468600,BIOAQ,Chemicals,
Marine Electricals (India) Ltd,5039727602,MARINE,Software & IT Services,
Kalamazoo Resources Ltd,5052530994,KZR,Metals & Mining,
Guangdong Sanhe Pile Co Ltd,5071084546,003037,Construction Materials,
Garrison Capital Inc,5037857245,GARS,Asset Management & Custody Activities,
Yulong Eco-Materials Ltd,5044177318,YECOF,Construction Materials,
Ajia Innogroup Holdings Ltd,5046654175,AJIA,Software & IT Services,
Chemcon Speciality Chemicals Ltd,4298175215,CHEMCON,Chemicals,
Haria Exports Ltd,4296865564,HX,Apparel, Accessories & Footwear,
OY Nofar Energy Ltd,5062370292,NOFR,Solar Technology & Project Developers,
SR Biotek Inc,5056399114,270210,Household & Personal Products,
Affinity Energy and Health Ltd,5001151116,AEB,Biofuels,
Brompton Lifeco Split Corp,4295862745,LCS,Metals & Mining,
Philab Holdings Corp,5000094975,DNA,Biotechnology & Pharmaceuticals,
ARC Finance Ltd,5052134776,ARCFIN,Investment Banking & Brokerage,
Mclon Jewellery Co Ltd,5037636711,300945,Apparel, Accessories & Footwear,
Zvijezda dd,4296764468,ZVZDRA,Agricultural Products,
Ghani Value Glass Ltd,4296319553,GVGL,Home Builders,
Verona Pharma PLC,4295897696,VRP,Biotechnology & Pharmaceuticals,
Manalto Ltd,4295858769,MTL,Software & IT Services,
Integral Technologies Inc,4295902020,ITKG,Professional & Commercial Services,
Solucion Empresa Administradora Hipotecaria SA,4295885990,SOLUCIC1,Commercial Banks,
ANG Industries Ltd,4295873785,ANGI,Auto Parts,
Eland Oil & Gas Ltd,5000813779,ELA,Oil & Gas - Exploration & Production,
Smart Cannabis Corp,5050920444,SCNA,Industrial Machinery & Goods,
Milkpol SA,4298101622,MLP,Meat, Poultry & Dairy,
Haisung TPC Co Ltd,5000009548,059270,Industrial Machinery & Goods,
Nakoda Group of Industries Ltd,5057958720,NAGIL,Processed Foods,
E&H Co Ltd,5071575873,E,Oil & Gas - Exploration & Production,
Paulic Meunerie SA,5045166802,ALPAU,Processed Foods,
Here To Serve Holding Corp,4295913944,HTSC,Software & IT Services,
China Modern Agricultural Information Inc,5000672522,CMCI,Meat, Poultry & Dairy,
Blockchain Foundry Inc,5001451221,BCFN,Metals & Mining,
Montana Tech Components AG,4296299232,MONTN,Industrial Machinery & Goods,
Plenum AG,5040701011,PLEK,Professional & Commercial Services,
Energisme SA,5063146404,ALNRG,Software & IT Services,
Plus Alpha Consulting Co Ltd,5044584580,4071,Software & IT Services,
Bangladesh National Insurance Co Ltd,5046046363,BNICL,Professional & Commercial Services,
Solvay Bank,4296494800,SOBS,Commercial Banks,
Les Moulins De La Concorde Ltee,5000031089,LMLC,Agricultural Products,
Comet Ridge Ltd,4295856976,COI,Oil & Gas - Exploration & Production,
NGVI Inc,5001159881,093510,Auto Parts,
Capital Financial Holdings Inc,4295914285,CPFH,Investment Banking & Brokerage,
Findev Inc,5064663496,FDI,Software & IT Services,
National Veterinary Care Ltd,5044270526,NVL,Health Care Delivery,
Aamra Technologies Ltd,5037635715,AAM,Software & IT Services,
First Bitcoin Capital Corp,4296323553,BITCF,Software & IT Services,
Osia Hyper Retail Ltd,5067952872,OSIAHYPE,Multiline and Specialty Retailers & Distributors,
Ashoka Refineries Ltd,5000048131,ASKR,Road Transportation,
Hwaseung R&A Co Ltd,5080025403,378850,Auto Parts,
Quest Pharmatech Inc,4296035039,QPT,Biotechnology & Pharmaceuticals,
Axxzia Inc,5079690353,4936,Household & Personal Products,
Noi Bai Airport Services JSC,5035940991,NAS,Restaurants,
