company_name,perm_id,data_type,disclosure,metric_description,metric_name,metric_value,nb_points_of_observations,pillar,Industry,year,metric_value_scaled,metric_value_log,standard_metric
CSPC Pharmaceutical Group Ltd,4295870962,quantitative,REPORTED,Does the company reports about take-back procedures and recycling programs to reduce the potential risks of products entering the environment?,TAKEBACK_RECYCLING_INITIATIVES,0.0,368,E_opportunity,Biotechnology & Pharmaceuticals,2019,0.0,0.0,Drug_Safety
CSL Ltd,4295856855,quantitative,REPORTED,Does the company reports about take-back procedures and recycling programs to reduce the potential risks of products entering the environment?,TAKEBACK_RECYCLING_INITIATIVES,0.0,367,E_opportunity,Biotechnology & Pharmaceuticals,2020,0.0,0.0,Drug_Safety
Ucb SA,4295859381,quantitative,REPORTED,Does the company reports about take-back procedures and recycling programs to reduce the potential risks of products entering the environment?,TAKEBACK_RECYCLING_INITIATIVES,0.0,367,E_opportunity,Biotechnology & Pharmaceuticals,2020,0.0,0.0,Drug_Safety
Lupin Ltd,4295873497,quantitative,REPORTED,Does the company reports about take-back procedures and recycling programs to reduce the potential risks of products entering the environment?,TAKEBACK_RECYCLING_INITIATIVES,0.0,366,E_opportunity,Biotechnology & Pharmaceuticals,2020,0.0,0.0,Drug_Safety
Grifols SA,4295889506,quantitative,REPORTED,Does the company reports about take-back procedures and recycling programs to reduce the potential risks of products entering the environment?,TAKEBACK_RECYCLING_INITIATIVES,0.0,365,E_opportunity,Biotechnology & Pharmaceuticals,2020,0.0,0.0,Drug_Safety
Divi's Laboratories Ltd,4295872463,quantitative,REPORTED,Does the company reports about take-back procedures and recycling programs to reduce the potential risks of products entering the environment?,TAKEBACK_RECYCLING_INITIATIVES,0.0,363,E_opportunity,Biotechnology & Pharmaceuticals,2021,0.0,0.0,Drug_Safety
Sino Biopharmaceutical Ltd,4295871031,quantitative,REPORTED,Does the company reports about take-back procedures and recycling programs to reduce the potential risks of products entering the environment?,TAKEBACK_RECYCLING_INITIATIVES,0.0,363,E_opportunity,Biotechnology & Pharmaceuticals,2020,0.0,0.0,Drug_Safety
Divi's Laboratories Ltd,4295872463,quantitative,REPORTED,Does the company reports about take-back procedures and recycling programs to reduce the potential risks of products entering the environment?,TAKEBACK_RECYCLING_INITIATIVES,0.0,363,E_opportunity,Biotechnology & Pharmaceuticals,2020,0.0,0.0,Drug_Safety
Virbac SA,4295866672,quantitative,REPORTED,Does the company reports about take-back procedures and recycling programs to reduce the potential risks of products entering the environment?,TAKEBACK_RECYCLING_INITIATIVES,0.0,362,E_opportunity,Biotechnology & Pharmaceuticals,2020,0.0,0.0,Drug_Safety
Adcock Ingram Holdings Ltd,4298082482,quantitative,REPORTED,Does the company reports about take-back procedures and recycling programs to reduce the potential risks of products entering the environment?,TAKEBACK_RECYCLING_INITIATIVES,0.0,360,E_opportunity,Biotechnology & Pharmaceuticals,2020,0.0,0.0,Drug_Safety
Alnylam Pharmaceuticals Inc,4295916167,quantitative,REPORTED,Does the company reports about take-back procedures and recycling programs to reduce the potential risks of products entering the environment?,TAKEBACK_RECYCLING_INITIATIVES,0.0,360,E_opportunity,Biotechnology & Pharmaceuticals,2020,0.0,0.0,Drug_Safety
Nippon Shinyaku Co Ltd,4295877838,quantitative,REPORTED,Does the company reports about take-back procedures and recycling programs to reduce the potential risks of products entering the environment?,TAKEBACK_RECYCLING_INITIATIVES,0.0,359,E_opportunity,Biotechnology & Pharmaceuticals,2020,0.0,0.0,Drug_Safety
Tsumura & Co,4295878528,quantitative,REPORTED,Does the company reports about take-back procedures and recycling programs to reduce the potential risks of products entering the environment?,TAKEBACK_RECYCLING_INITIATIVES,0.0,357,E_opportunity,Biotechnology & Pharmaceuticals,2019,0.0,0.0,Drug_Safety
Evotec SE,5068477440,quantitative,REPORTED,Does the company reports about take-back procedures and recycling programs to reduce the potential risks of products entering the environment?,TAKEBACK_RECYCLING_INITIATIVES,0.0,356,E_opportunity,Biotechnology & Pharmaceuticals,2020,0.0,0.0,Drug_Safety
Orion Oyj,4295866566,quantitative,REPORTED,Does the company reports about take-back procedures and recycling programs to reduce the potential risks of products entering the environment?,TAKEBACK_RECYCLING_INITIATIVES,0.0,356,E_opportunity,Biotechnology & Pharmaceuticals,2020,0.0,0.0,Drug_Safety
Prestige Consumer Healthcare Inc,4295907295,quantitative,REPORTED,Does the company reports about take-back procedures and recycling programs to reduce the potential risks of products entering the environment?,TAKEBACK_RECYCLING_INITIATIVES,0.0,355,E_opportunity,Biotechnology & Pharmaceuticals,2021,0.0,0.0,Drug_Safety
Joincare Pharmaceutical Group Industry Co Ltd,4295865048,quantitative,REPORTED,Does the company reports about take-back procedures and recycling programs to reduce the potential risks of products entering the environment?,TAKEBACK_RECYCLING_INITIATIVES,0.0,355,E_opportunity,Biotechnology & Pharmaceuticals,2020,0.0,0.0,Drug_Safety
Sartorius Stedim Biotech SA,4295867687,quantitative,REPORTED,Does the company reports about take-back procedures and recycling programs to reduce the potential risks of products entering the environment?,TAKEBACK_RECYCLING_INITIATIVES,1.0,355,E_opportunity,Biotechnology & Pharmaceuticals,2020,4.511698835079361e-05,0.6931471805599453,Drug_Safety
Samsung Biologics Co Ltd,5035458824,quantitative,REPORTED,Does the company reports about take-back procedures and recycling programs to reduce the potential risks of products entering the environment?,TAKEBACK_RECYCLING_INITIATIVES,0.0,355,E_opportunity,Biotechnology & Pharmaceuticals,2021,0.0,0.0,Drug_Safety
Bio Rad Laboratories Inc,4295908554,quantitative,REPORTED,Does the company reports about take-back procedures and recycling programs to reduce the potential risks of products entering the environment?,TAKEBACK_RECYCLING_INITIATIVES,0.0,354,E_opportunity,Biotechnology & Pharmaceuticals,2020,0.0,0.0,Drug_Safety
Kalbe Farma Tbk PT,4295874370,quantitative,REPORTED,Does the company reports about take-back procedures and recycling programs to reduce the potential risks of products entering the environment?,TAKEBACK_RECYCLING_INITIATIVES,0.0,354,E_opportunity,Biotechnology & Pharmaceuticals,2020,0.0,0.0,Drug_Safety
Mesa Laboratories Inc,4295907138,quantitative,REPORTED,Does the company reports about take-back procedures and recycling programs to reduce the potential risks of products entering the environment?,TAKEBACK_RECYCLING_INITIATIVES,0.0,354,E_opportunity,Biotechnology & Pharmaceuticals,2020,0.0,0.0,Drug_Safety
Dolby Laboratories Inc,4295899994,quantitative,REPORTED,Does the company reports about take-back procedures and recycling programs to reduce the potential risks of products entering the environment?,TAKEBACK_RECYCLING_INITIATIVES,1.0,354,E_opportunity,Biotechnology & Pharmaceuticals,2020,4.511698835079361e-05,0.6931471805599453,Drug_Safety
Biomarin Pharmaceutical Inc,4295912660,quantitative,REPORTED,Does the company reports about take-back procedures and recycling programs to reduce the potential risks of products entering the environment?,TAKEBACK_RECYCLING_INITIATIVES,0.0,353,E_opportunity,Biotechnology & Pharmaceuticals,2020,0.0,0.0,Drug_Safety
Biomarin Pharmaceutical Inc,4295912660,quantitative,REPORTED,Does the company reports about take-back procedures and recycling programs to reduce the potential risks of products entering the environment?,TAKEBACK_RECYCLING_INITIATIVES,0.0,353,E_opportunity,Biotechnology & Pharmaceuticals,2019,0.0,0.0,Drug_Safety
Chugai Pharmaceutical Co Ltd,4295876884,quantitative,REPORTED,Does the company reports about take-back procedures and recycling programs to reduce the potential risks of products entering the environment?,TAKEBACK_RECYCLING_INITIATIVES,0.0,352,E_opportunity,Biotechnology & Pharmaceuticals,2020,0.0,0.0,Drug_Safety
DXP Enterprises Inc,4295906126,quantitative,REPORTED,Does the company reports about take-back procedures and recycling programs to reduce the potential risks of products entering the environment?,TAKEBACK_RECYCLING_INITIATIVES,0.0,352,E_opportunity,Biotechnology & Pharmaceuticals,2020,0.0,0.0,Drug_Safety
DXP Enterprises Inc,4295906126,quantitative,REPORTED,Does the company reports about take-back procedures and recycling programs to reduce the potential risks of products entering the environment?,TAKEBACK_RECYCLING_INITIATIVES,0.0,352,E_opportunity,Biotechnology & Pharmaceuticals,2019,0.0,0.0,Drug_Safety
Hangzhou Tigermed Consulting Co Ltd,5035526612,quantitative,REPORTED,Does the company reports about take-back procedures and recycling programs to reduce the potential risks of products entering the environment?,TAKEBACK_RECYCLING_INITIATIVES,0.0,351,E_opportunity,Biotechnology & Pharmaceuticals,2020,0.0,0.0,Drug_Safety
Hangzhou Tigermed Consulting Co Ltd,5035526612,quantitative,REPORTED,Does the company reports about take-back procedures and recycling programs to reduce the potential risks of products entering the environment?,TAKEBACK_RECYCLING_INITIATIVES,0.0,351,E_opportunity,Biotechnology & Pharmaceuticals,2019,0.0,0.0,Drug_Safety
IDEXX Laboratories Inc,4295906763,quantitative,REPORTED,Does the company reports about take-back procedures and recycling programs to reduce the potential risks of products entering the environment?,TAKEBACK_RECYCLING_INITIATIVES,1.0,349,E_opportunity,Biotechnology & Pharmaceuticals,2020,4.511698835079361e-05,0.6931471805599453,Drug_Safety
Laboratorios Farmaceuticos ROVI SA,4295889285,quantitative,REPORTED,Does the company reports about take-back procedures and recycling programs to reduce the potential risks of products entering the environment?,TAKEBACK_RECYCLING_INITIATIVES,0.0,347,E_opportunity,Biotechnology & Pharmaceuticals,2020,0.0,0.0,Drug_Safety
USANA Health Sciences Inc,4295908218,quantitative,REPORTED,Does the company reports about take-back procedures and recycling programs to reduce the potential risks of products entering the environment?,TAKEBACK_RECYCLING_INITIATIVES,0.0,347,E_opportunity,Biotechnology & Pharmaceuticals,2020,0.0,0.0,Drug_Safety
Genscript Biotech Corp,5047817370,quantitative,REPORTED,Does the company reports about take-back procedures and recycling programs to reduce the potential risks of products entering the environment?,TAKEBACK_RECYCLING_INITIATIVES,0.0,347,E_opportunity,Biotechnology & Pharmaceuticals,2020,0.0,0.0,Drug_Safety
Tingyi (Cayman Islands) Holding Corp,4295871039,quantitative,REPORTED,Does the company reports about take-back procedures and recycling programs to reduce the potential risks of products entering the environment?,TAKEBACK_RECYCLING_INITIATIVES,0.0,346,E_opportunity,Biotechnology & Pharmaceuticals,2020,0.0,0.0,Drug_Safety
Hypera SA,4297927148,quantitative,REPORTED,Does the company reports about take-back procedures and recycling programs to reduce the potential risks of products entering the environment?,TAKEBACK_RECYCLING_INITIATIVES,0.0,346,E_opportunity,Biotechnology & Pharmaceuticals,2020,0.0,0.0,Drug_Safety
Celldex Therapeutics Inc,4297103233,quantitative,REPORTED,Does the company reports about take-back procedures and recycling programs to reduce the potential risks of products entering the environment?,TAKEBACK_RECYCLING_INITIATIVES,0.0,346,E_opportunity,Biotechnology & Pharmaceuticals,2020,0.0,0.0,Drug_Safety
Hypera SA,4297927148,quantitative,REPORTED,Does the company reports about take-back procedures and recycling programs to reduce the potential risks of products entering the environment?,TAKEBACK_RECYCLING_INITIATIVES,0.0,346,E_opportunity,Biotechnology & Pharmaceuticals,2022,0.0,0.0,Drug_Safety
Ono Pharmaceutical Co Ltd,4295877874,quantitative,REPORTED,Does the company reports about take-back procedures and recycling programs to reduce the potential risks of products entering the environment?,TAKEBACK_RECYCLING_INITIATIVES,0.0,344,E_opportunity,Biotechnology & Pharmaceuticals,2020,0.0,0.0,Drug_Safety
Ionis Pharmaceuticals Inc,4295906873,quantitative,REPORTED,Does the company reports about take-back procedures and recycling programs to reduce the potential risks of products entering the environment?,TAKEBACK_RECYCLING_INITIATIVES,0.0,343,E_opportunity,Biotechnology & Pharmaceuticals,2020,0.0,0.0,Drug_Safety
West Pharmaceutical Services Inc,4295912317,quantitative,REPORTED,Does the company reports about take-back procedures and recycling programs to reduce the potential risks of products entering the environment?,TAKEBACK_RECYCLING_INITIATIVES,0.0,343,E_opportunity,Biotechnology & Pharmaceuticals,2020,0.0,0.0,Drug_Safety
Galapagos NV,4295859376,quantitative,REPORTED,Does the company reports about take-back procedures and recycling programs to reduce the potential risks of products entering the environment?,TAKEBACK_RECYCLING_INITIATIVES,0.0,341,E_opportunity,Biotechnology & Pharmaceuticals,2020,0.0,0.0,Drug_Safety
Alkermes Plc,5035456435,quantitative,REPORTED,Does the company reports about take-back procedures and recycling programs to reduce the potential risks of products entering the environment?,TAKEBACK_RECYCLING_INITIATIVES,0.0,340,E_opportunity,Biotechnology & Pharmaceuticals,2020,0.0,0.0,Drug_Safety
China Medical System Holdings Ltd,4295863681,quantitative,REPORTED,Does the company reports about take-back procedures and recycling programs to reduce the potential risks of products entering the environment?,TAKEBACK_RECYCLING_INITIATIVES,0.0,339,E_opportunity,Biotechnology & Pharmaceuticals,2019,0.0,0.0,Drug_Safety
Merck KGaA,4295869098,quantitative,REPORTED,Does the company reports about take-back procedures and recycling programs to reduce the potential risks of products entering the environment?,TAKEBACK_RECYCLING_INITIATIVES,0.0,339,E_opportunity,Biotechnology & Pharmaceuticals,2020,0.0,0.0,Drug_Safety
Pacira Biosciences Inc,4297853578,quantitative,REPORTED,Does the company reports about take-back procedures and recycling programs to reduce the potential risks of products entering the environment?,TAKEBACK_RECYCLING_INITIATIVES,0.0,339,E_opportunity,Biotechnology & Pharmaceuticals,2020,0.0,0.0,Drug_Safety
