company_name,perm_id,data_type,disclosure,metric_description,metric_name,metric_unit,metric_value,nb_points_of_observations,pillar,Industry,year,metric_value_scaled,metric_value_log
Kuros Biosciences AG,4295890889,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,203,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0
Kuros Biosciences AG,4295890889,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,203,S_risk,Biotechnology & Pharmaceuticals,2021,0.0,0.0
Jacobson Pharma Corporation Ltd,5050900566,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,203,S_risk,Biotechnology & Pharmaceuticals,2024,0.4,0.6931471805599453
Genovis AB,4295890384,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,201,S_risk,Biotechnology & Pharmaceuticals,2023,0.0,0.0
Medivir AB,4295890107,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,201,S_risk,Biotechnology & Pharmaceuticals,2021,0.0,0.0
Genovis AB,4295890384,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,201,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0
Medivir AB,4295890107,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,201,S_risk,Biotechnology & Pharmaceuticals,2022,0.0,0.0
Medivir AB,4295890107,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,201,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
Medivir AB,4295890107,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,201,S_risk,Biotechnology & Pharmaceuticals,2023,0.0,0.0
Medivir AB,4295890107,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,201,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0
Genovis AB,4295890384,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,201,S_risk,Biotechnology & Pharmaceuticals,2022,0.0,0.0
Genovis AB,4295890384,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,201,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
Genovis AB,4295890384,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,201,S_risk,Biotechnology & Pharmaceuticals,2021,0.0,0.0
SK Bioscience Co Ltd,5064623101,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,200,S_risk,Biotechnology & Pharmaceuticals,2022,0.0,0.0
SK Bioscience Co Ltd,5064623101,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,200,S_risk,Biotechnology & Pharmaceuticals,2023,0.4,0.6931471805599453
SK Bioscience Co Ltd,5064623101,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,200,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0
SK Bioscience Co Ltd,5064623101,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,200,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
SK Bioscience Co Ltd,5064623101,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,200,S_risk,Biotechnology & Pharmaceuticals,2021,0.0,0.0
Legend Biotech Corp,5056412290,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,199,S_risk,Biotechnology & Pharmaceuticals,2023,0.4,0.6931471805599453
Legend Biotech Corp,5056412290,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,199,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
Legend Biotech Corp,5056412290,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,199,S_risk,Biotechnology & Pharmaceuticals,2022,0.0,0.0
Legend Biotech Corp,5056412290,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,199,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0
Shattuck Labs Inc,5051773339,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,199,S_risk,Biotechnology & Pharmaceuticals,2022,0.4,0.6931471805599453
Legend Biotech Corp,5056412290,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,199,S_risk,Biotechnology & Pharmaceuticals,2021,0.0,0.0
Shattuck Labs Inc,5051773339,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,199,S_risk,Biotechnology & Pharmaceuticals,2021,0.4,0.6931471805599453
Immunovant Inc,5068663165,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,198,S_risk,Biotechnology & Pharmaceuticals,2022,0.0,0.0
Immunovant Inc,5068663165,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,198,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0
Immunovant Inc,5068663165,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,198,S_risk,Biotechnology & Pharmaceuticals,2023,0.0,0.0
Immunovant Inc,5068663165,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,198,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
Immunovant Inc,5068663165,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,198,S_risk,Biotechnology & Pharmaceuticals,2021,0.0,0.0
Annexon Inc,5038791948,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,194,S_risk,Biotechnology & Pharmaceuticals,2022,0.4,0.6931471805599453
Fine Foods & Pharmaceuticals NTM SpA,5052128850,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,194,S_risk,Biotechnology & Pharmaceuticals,2021,0.0,0.0
Newron Pharmaceuticals SpA,4295875695,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,194,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
Fine Foods & Pharmaceuticals NTM SpA,5052128850,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,194,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
Annexon Inc,5038791948,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,194,S_risk,Biotechnology & Pharmaceuticals,2021,0.4,0.6931471805599453
Newron Pharmaceuticals SpA,4295875695,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,194,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0
Annexon Inc,5038791948,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,194,S_risk,Biotechnology & Pharmaceuticals,2023,0.4,0.6931471805599453
Annexon Inc,5038791948,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,194,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
Newron Pharmaceuticals SpA,4295875695,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,194,S_risk,Biotechnology & Pharmaceuticals,2021,0.0,0.0
Abbott India Ltd,4295873246,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,194,S_risk,Biotechnology & Pharmaceuticals,2024,0.4,0.6931471805599453
Newron Pharmaceuticals SpA,4295875695,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,194,S_risk,Biotechnology & Pharmaceuticals,2022,0.0,0.0
Fine Foods & Pharmaceuticals NTM SpA,5052128850,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,194,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0
Fine Foods & Pharmaceuticals NTM SpA,5052128850,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,194,S_risk,Biotechnology & Pharmaceuticals,2022,0.0,0.0
Fine Foods & Pharmaceuticals NTM SpA,5052128850,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,194,S_risk,Biotechnology & Pharmaceuticals,2023,0.4,0.6931471805599453
Pembangunan Perumahan (Persero) Tbk PT,4295933662,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,194,S_risk,Biotechnology & Pharmaceuticals,2023,0.4,0.6931471805599453
Annexon Inc,5038791948,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,194,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0
Seer Inc,5060207077,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,193,S_risk,Biotechnology & Pharmaceuticals,2021,0.4,0.6931471805599453
Seer Inc,5060207077,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,193,S_risk,Biotechnology & Pharmaceuticals,2022,0.4,0.6931471805599453
Chunghwa Chemical Synthesis & Biotech Co Ltd,4297933413,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,193,S_risk,Biotechnology & Pharmaceuticals,2023,0.4,0.6931471805599453
ALX Oncology Holdings Inc,5074847748,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,192,S_risk,Biotechnology & Pharmaceuticals,2021,0.4,0.6931471805599453
ALX Oncology Holdings Inc,5074847748,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,192,S_risk,Biotechnology & Pharmaceuticals,2022,0.4,0.6931471805599453
ALX Oncology Holdings Inc,5074847748,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,192,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0
ALX Oncology Holdings Inc,5074847748,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,192,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
Alterity Therapeutics Ltd,4295857196,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,192,S_risk,Biotechnology & Pharmaceuticals,2021,0.4,0.6931471805599453
Sigilon Therapeutics Inc,5055943391,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,191,S_risk,Biotechnology & Pharmaceuticals,2021,0.0,0.0
Novartis India Ltd,4295872270,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,191,S_risk,Biotechnology & Pharmaceuticals,2024,0.4,0.6931471805599453
Sigilon Therapeutics Inc,5055943391,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,191,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
Sigilon Therapeutics Inc,5055943391,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,191,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0
Sigilon Therapeutics Inc,5055943391,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,191,S_risk,Biotechnology & Pharmaceuticals,2022,0.0,0.0
PharmaEssentia Corp,4297703294,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,190,S_risk,Biotechnology & Pharmaceuticals,2023,0.4,0.6931471805599453
Aptose Biosciences Inc,4295861982,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,189,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0
Taiwan FamilyMart Co Ltd,4295892674,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,189,S_risk,Biotechnology & Pharmaceuticals,2021,0.0,0.0
Aptose Biosciences Inc,4295861982,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,189,S_risk,Biotechnology & Pharmaceuticals,2022,0.4,0.6931471805599453
Taiwan FamilyMart Co Ltd,4295892674,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,189,S_risk,Biotechnology & Pharmaceuticals,2023,0.4,0.6931471805599453
Aptose Biosciences Inc,4295861982,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,189,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
Taiwan FamilyMart Co Ltd,4295892674,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,189,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0
Aptose Biosciences Inc,4295861982,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,189,S_risk,Biotechnology & Pharmaceuticals,2021,0.0,0.0
Taiwan FamilyMart Co Ltd,4295892674,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,189,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
Alpha Teknova Inc,5002454841,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,188,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
Alpha Teknova Inc,5002454841,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,188,S_risk,Biotechnology & Pharmaceuticals,2022,0.4,0.6931471805599453
BioInvent International AB,4295889923,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,188,S_risk,Biotechnology & Pharmaceuticals,2022,0.4,0.6931471805599453
Alpha Teknova Inc,5002454841,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,188,S_risk,Biotechnology & Pharmaceuticals,2021,0.0,0.0
Astria Therapeutics Inc,4298140380,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,188,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
Indoco Remedies Ltd,4295873905,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,188,S_risk,Biotechnology & Pharmaceuticals,2023,0.4,0.6931471805599453
Alpha Teknova Inc,5002454841,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,188,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0
Bolt Biotherapeutics Inc,5057818417,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,188,S_risk,Biotechnology & Pharmaceuticals,2021,0.0,0.0
Astria Therapeutics Inc,4298140380,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,188,S_risk,Biotechnology & Pharmaceuticals,2023,0.4,0.6931471805599453
Bolt Biotherapeutics Inc,5057818417,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,188,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
Organon & Co,5080031678,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,188,S_risk,Biotechnology & Pharmaceuticals,2022,0.4,0.6931471805599453
Alpha Teknova Inc,5002454841,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,188,S_risk,Biotechnology & Pharmaceuticals,2023,0.4,0.6931471805599453
Astria Therapeutics Inc,4298140380,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,188,S_risk,Biotechnology & Pharmaceuticals,2022,0.4,0.6931471805599453
Bolt Biotherapeutics Inc,5057818417,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,188,S_risk,Biotechnology & Pharmaceuticals,2023,0.4,0.6931471805599453
Bolt Biotherapeutics Inc,5057818417,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,188,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0
Bolt Biotherapeutics Inc,5057818417,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,188,S_risk,Biotechnology & Pharmaceuticals,2022,0.0,0.0
Inozyme Pharma Inc,5052794383,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,186,S_risk,Biotechnology & Pharmaceuticals,2021,0.4,0.6931471805599453
